baseClass,equivalentClass
UMLS:C0175709,DOID:14717
UMLS:C0600260,DOID:2320
UMLS:C0155434,DOID:12358
UMLS:C1301355,DOID:4972
UMLS:C0155196,DOID:12782
UMLS:C0153554,DOID:1650
UMLS:C0235238,DOID:10033
UMLS:C0345804,DOID:6705
UMLS:C0694548,DOID:12323
UMLS:C0206692,DOID:3457
UMLS:C0009768,DOID:9700
UMLS:C0243000,DOID:4762
UMLS:C1334828,DOID:5155
UMLS:C0152262,DOID:7138
UMLS:C0009374,DOID:3877
UMLS:C1516861,DOID:5171
UMLS:C0024445,DOID:14116
UMLS:C1335504,DOID:4524
UMLS:C1336039,DOID:14547
UMLS:C0153206,DOID:1512
UMLS:C1335502,DOID:4868
UMLS:C0153903,DOID:8527
UMLS:C0032273,DOID:10316
UMLS:C0016719,DOID:12705
UMLS:C0024440,DOID:4447
UMLS:C0011311,DOID:12205
UMLS:C0751675,DOID:7398
UMLS:C0036908,DOID:10849
UMLS:C0009806,DOID:2089
UMLS:C0272394,DOID:9942
UMLS:C1511206,DOID:5957
UMLS:C1335518,DOID:3252
UMLS:C0156296,DOID:2301
UMLS:C1334762,DOID:5526
UMLS:C1336879,DOID:5539
UMLS:C0206629,DOID:4765
UMLS:C0346180,DOID:2155
UMLS:C0152179,DOID:12491
UMLS:C1332261,DOID:8119
UMLS:C0014078,DOID:9584
UMLS:C0085131,DOID:3322
UMLS:C0751689,DOID:3193
UMLS:C0701818,DOID:11755
UMLS:C0002452,DOID:2187
UMLS:C0265985,DOID:4702
UMLS:C0861352,DOID:3010
UMLS:C1332608,DOID:4860
UMLS:C1333475,DOID:6854
UMLS:C1519868,DOID:5829
UMLS:C0155817,DOID:11195
UMLS:C0023343,DOID:1024
UMLS:C1263881,DOID:3200
UMLS:C0153995,DOID:13560
UMLS:C1321904,DOID:2095
UMLS:C0236824,DOID:12568
UMLS:C1332207,DOID:4547
UMLS:C0341694,DOID:11036
UMLS:C0007682,DOID:331
UMLS:C0035851,DOID:14550
UMLS:C0007771,DOID:13097
UMLS:C0206719,DOID:14174
UMLS:C1336727,DOID:4062
UMLS:C1335174,DOID:4555
UMLS:C0338113,DOID:5165
UMLS:C1334679,DOID:6175
UMLS:C0003850,DOID:2349
UMLS:C0152793,DOID:754
UMLS:C0014059,DOID:639
UMLS:C0006023,DOID:5154
UMLS:C1513277,DOID:4289
UMLS:C0035400,DOID:14525
UMLS:C1335317,DOID:3497
UMLS:C0039103,DOID:2703
UMLS:C0030469,DOID:1352
UMLS:C0740083,DOID:2599
UMLS:C0041328,DOID:9733
UMLS:C0005395,DOID:4138
UMLS:C0153418,DOID:10544
UMLS:C0796664,DOID:6084
UMLS:C0034091,DOID:5453
UMLS:C0477317,DOID:8925
UMLS:C0272153,DOID:11242
UMLS:C0026686,DOID:12904
UMLS:C1332628,DOID:5997
UMLS:C1382026,DOID:4840
UMLS:C0087012,DOID:1441
UMLS:C0027043,DOID:5039
UMLS:C1266131,DOID:10208
UMLS:C0155068,DOID:10444
UMLS:C1333092,DOID:10656
UMLS:C0012517,DOID:14422
UMLS:C1515294,DOID:6706
UMLS:C0022806,DOID:13579
UMLS:C0276180,DOID:3292
UMLS:C0030455,DOID:1260
UMLS:C1335037,DOID:15
UMLS:C0154069,DOID:9011
UMLS:C0154482,DOID:2575
UMLS:C1332222,DOID:5022
UMLS:C0154189,DOID:1428
UMLS:C1332488,DOID:4419
UMLS:C0271760,DOID:13196
UMLS:C0280795,DOID:4858
UMLS:C1334637,DOID:6231
UMLS:C1333769,DOID:4716
UMLS:C0014014,DOID:14305
UMLS:C0948039,DOID:4033
UMLS:C0031572,DOID:11257
UMLS:C0003614,DOID:11240
UMLS:C0340127,DOID:5642
UMLS:C0205644,DOID:4903
UMLS:C1332563,DOID:6481
UMLS:C0240164,DOID:10071
UMLS:C0700639,DOID:12638
UMLS:C0751748,DOID:9268
UMLS:C0206146,DOID:9767
UMLS:C0018916,DOID:255
UMLS:C1335148,DOID:7542
UMLS:C0334552,DOID:4719
UMLS:C0156278,DOID:9877
UMLS:C1333153,DOID:3641
UMLS:C1377913,DOID:5157
UMLS:C0035021,DOID:13034
UMLS:C0205768,DOID:5077
UMLS:C0271371,DOID:10866
UMLS:C1334438,DOID:7017
UMLS:C1304510,DOID:5236
UMLS:C0155620,DOID:13143
UMLS:C0152063,DOID:13238
UMLS:C0042374,DOID:12335
UMLS:C0155199,DOID:13038
UMLS:C1333059,DOID:10193
UMLS:C0036420,DOID:8472
UMLS:C0026705,DOID:12799
UMLS:C0343398,DOID:12750
UMLS:C0085576,DOID:11252
UMLS:C0334410,DOID:0050616
UMLS:C1266093,DOID:6723
UMLS:C0155357,DOID:13676
UMLS:C1299239,DOID:7764
UMLS:C0334605,DOID:7212
UMLS:C0021841,DOID:4610
UMLS:C0155089,DOID:13353
UMLS:C1332882,DOID:5772
UMLS:C0042165,DOID:1407
UMLS:C1335304,DOID:7574
UMLS:C0024225,DOID:9317
UMLS:C0342849,DOID:3633
UMLS:C0024621,DOID:11889
UMLS:C0155160,DOID:10139
UMLS:C1336538,DOID:4791
UMLS:C0014013,DOID:3798
UMLS:C0155253,DOID:10174
UMLS:C1333159,DOID:6198
UMLS:C1517121,DOID:1973
UMLS:C0024954,DOID:4618
UMLS:C0014053,DOID:0050118
UMLS:C1333392,DOID:5631
UMLS:C0032371,DOID:4953
UMLS:C0751964,DOID:0050784
UMLS:C0156257,DOID:585
UMLS:C0152107,DOID:10507
UMLS:C0311251,DOID:11211
UMLS:C1336703,DOID:7016
UMLS:C1334556,DOID:6276
UMLS:C0014858,DOID:9192
UMLS:C0003499,DOID:1929
UMLS:C1335521,DOID:7152
UMLS:C0085399,DOID:10242
UMLS:C0153924,DOID:3264
UMLS:C0376356,DOID:727
UMLS:C1332637,DOID:4060
UMLS:C0155106,DOID:13448
UMLS:C0155516,DOID:14165
UMLS:C1332904,DOID:4787
UMLS:C1519860,DOID:13956
UMLS:C0006123,DOID:13094
UMLS:C0079504,DOID:3753
UMLS:C0041955,DOID:11885
UMLS:C0334699,DOID:4838
UMLS:C1513369,DOID:8009
UMLS:C1266134,DOID:3260
UMLS:C0043121,DOID:2384
UMLS:C1518727,DOID:5351
UMLS:C0027127,DOID:2106
UMLS:C0334269,DOID:4630
UMLS:C0021192,DOID:11851
UMLS:C0743086,DOID:4397
UMLS:C1518715,DOID:6314
UMLS:C1328544,DOID:6587
UMLS:C1300585,DOID:7141
UMLS:C0544008,DOID:11554
UMLS:C0027155,DOID:4136
UMLS:C1334179,DOID:5251
UMLS:C0027813,DOID:1803
UMLS:C1520087,DOID:5142
UMLS:C0334233,DOID:5662
UMLS:C0010606,DOID:4866
UMLS:C1516490,DOID:7642
UMLS:C1333306,DOID:6988
UMLS:C1518738,DOID:5531
UMLS:C0037050,DOID:2710
UMLS:C1332532,DOID:5238
UMLS:C1266066,DOID:4920
UMLS:C1515309,DOID:8081
UMLS:C1513719,DOID:4472
UMLS:C1335152,DOID:4527
UMLS:C0007102,DOID:219
UMLS:C0032453,DOID:2556
UMLS:C0263637,DOID:4028
UMLS:C1333148,DOID:5465
UMLS:C0279603,DOID:3372
UMLS:C0031306,DOID:3262
UMLS:C0020561,DOID:2251
UMLS:C1335689,DOID:7356
UMLS:C1334680,DOID:6249
UMLS:C0265234,DOID:14702
UMLS:C1334957,DOID:5048
UMLS:C1302547,DOID:6354
UMLS:C0345672,DOID:1361
UMLS:C1443972,DOID:11133
UMLS:C0035309,DOID:5679
UMLS:C0278985,DOID:7827
UMLS:C0677886,DOID:4001
UMLS:C0154778,DOID:11829
UMLS:C0154733,DOID:13866
UMLS:C1518768,DOID:6865
UMLS:C0346060,DOID:2410
UMLS:C1332994,DOID:5809
UMLS:C0267367,DOID:10846
UMLS:C0151740,DOID:9428
UMLS:C1518711,DOID:6445
UMLS:C0035333,DOID:3612
UMLS:C0206633,DOID:3314
UMLS:C1167650,DOID:5221
UMLS:C0175683,DOID:9273
UMLS:C0033937,DOID:1742
UMLS:C0009447,DOID:12177
UMLS:C0155194,DOID:1569
UMLS:C0004606,DOID:13208
UMLS:C0155229,DOID:1399
UMLS:C0234523,DOID:4627
UMLS:C0005830,DOID:620
UMLS:C0035528,DOID:8454
UMLS:C0020456,DOID:4195
UMLS:C1336529,DOID:8208
UMLS:C0152902,DOID:7332
UMLS:C0026272,DOID:3492
UMLS:C0008712,DOID:10793
UMLS:C0029827,DOID:1395
UMLS:C1520084,DOID:6943
UMLS:C0085407,DOID:4271
UMLS:C0021360,DOID:14096
UMLS:C0016632,DOID:1381
UMLS:C0030360,DOID:3389
UMLS:C0238337,DOID:4073
UMLS:C1334923,DOID:10812
UMLS:C0001519,DOID:11549
UMLS:C0040100,DOID:3275
UMLS:C0152276,DOID:8683
UMLS:C0238409,DOID:5534
UMLS:C1335994,DOID:6880
UMLS:C0019880,DOID:9263
UMLS:C0020544,DOID:1073
UMLS:C0279984,DOID:5695
UMLS:C0032897,DOID:11983
UMLS:C0559470,DOID:4378
UMLS:C1333145,DOID:8303
UMLS:C1335686,DOID:5777
UMLS:C0035412,DOID:3247
UMLS:C0023283,DOID:9111
UMLS:C0152440,DOID:12753
UMLS:C1518736,DOID:7651
UMLS:C0152209,DOID:9838
UMLS:C0220775,DOID:14744
UMLS:C0025637,DOID:10783
UMLS:C1332902,DOID:5057
UMLS:C1096346,DOID:1796
UMLS:C1321865,DOID:3079
UMLS:C0037275,DOID:2731
UMLS:C0085292,DOID:13366
UMLS:C0014553,DOID:1825
UMLS:C1336901,DOID:5475
UMLS:C0920305,DOID:5271
UMLS:C0030783,DOID:8457
UMLS:C0151844,DOID:10445
UMLS:C0023524,DOID:643
UMLS:C0015674,DOID:8544
UMLS:C1333460,DOID:1108
